station,datetime,lon,lat,elev,precip
WEY,2005-07-03 23:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-04 11:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-04 20:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-04 23:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-05 03:08,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-05 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-06 02:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-06 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-06 14:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-07 02:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-07 12:45,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-07 20:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-08 00:02,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-08 02:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-08 11:44,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-08 14:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-09 16:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-10 00:06,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-10 02:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-10 12:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-10 18:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-11 00:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-11 03:00,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-11 05:46,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-11 13:00,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-12 00:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-12 02:55,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-12 11:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-12 23:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-13 11:46,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-13 14:48,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-14 02:36,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-14 12:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-14 14:44,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-15 12:21,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-16 14:55,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-16 17:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-16 23:45,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 12:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 14:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 14:42,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 17:44,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 20:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-17 23:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-18 23:48,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-19 02:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-19 11:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-19 14:55,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-19 23:45,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-20 02:42,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-20 12:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-21 00:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-21 02:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-21 12:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-22 00:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-22 12:24,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-22 14:44,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-22 23:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-23 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-25 12:08,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-25 19:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-26 12:20,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-26 23:54,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-27 11:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-27 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-28 00:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-28 11:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-28 14:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-29 12:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-29 14:36,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-30 20:35,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-31 00:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-31 12:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-31 15:25,-111.1000,44.6500,2031.00,0.00
WEY,2005-07-31 20:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-08-01 00:05,-111.1000,44.6500,2031.00,
WEY,2005-08-01 03:04,-111.1000,44.6500,2031.00,
WEY,2005-08-01 11:52,-111.1000,44.6500,2031.00,
WEY,2005-08-02 00:05,-111.1000,44.6500,2031.00,
WEY,2005-08-02 11:58,-111.1000,44.6500,2031.00,
WEY,2005-08-03 02:50,-111.1000,44.6500,2031.00,
WEY,2005-08-03 12:03,-111.1000,44.6500,2031.00,
WEY,2005-08-03 14:50,-111.1000,44.6500,2031.00,
WEY,2005-08-04 12:10,-111.1000,44.6500,2031.00,
WEY,2005-08-04 14:55,-111.1000,44.6500,2031.00,
WEY,2005-08-04 23:54,-111.1000,44.6500,2031.00,
WEY,2005-08-05 12:05,-111.1000,44.6500,2031.00,
WEY,2005-08-06 11:48,-111.1000,44.6500,2031.00,
WEY,2005-08-06 15:20,-111.1000,44.6500,2031.00,
WEY,2005-08-06 17:40,-111.1000,44.6500,2031.00,
WEY,2005-08-06 21:15,-111.1000,44.6500,2031.00,
WEY,2005-08-06 23:40,-111.1000,44.6500,2031.00,
WEY,2005-08-07 02:30,-111.1000,44.6500,2031.00,
WEY,2005-08-07 12:10,-111.1000,44.6500,2031.00,
WEY,2005-08-07 14:58,-111.1000,44.6500,2031.00,
WEY,2005-08-07 23:42,-111.1000,44.6500,2031.00,
WEY,2005-08-08 02:25,-111.1000,44.6500,2031.00,
WEY,2005-08-08 11:36,-111.1000,44.6500,2031.00,
WEY,2005-08-09 11:55,-111.1000,44.6500,2031.00,
WEY,2005-08-09 15:03,-111.1000,44.6500,2031.00,
WEY,2005-08-10 03:05,-111.1000,44.6500,2031.00,
WEY,2005-08-10 12:15,-111.1000,44.6500,2031.00,
WEY,2005-08-10 14:58,-111.1000,44.6500,2031.00,
WEY,2005-08-11 00:05,-111.1000,44.6500,2031.00,
WEY,2005-08-11 02:45,-111.1000,44.6500,2031.00,
WEY,2005-08-11 11:58,-111.1000,44.6500,2031.00,
WEY,2005-08-11 14:58,-111.1000,44.6500,2031.00,
WEY,2005-08-11 15:00,-111.1000,44.6500,2031.00,
WEY,2005-08-11 15:08,-111.1000,44.6500,2031.00,
WEY,2005-08-11 15:11,-111.1000,44.6500,2031.00,
WEY,2005-08-11 23:48,-111.1000,44.6500,2031.00,
WEY,2005-08-12 12:20,-111.1000,44.6500,2031.00,
WEY,2005-08-12 15:20,-111.1000,44.6500,2031.00,
WEY,2005-08-13 11:58,-111.1000,44.6500,2031.00,
WEY,2005-08-13 17:44,-111.1000,44.6500,2031.00,
WEY,2005-08-13 20:58,-111.1000,44.6500,2031.00,
WEY,2005-08-13 23:58,-111.1000,44.6500,2031.00,
WEY,2005-08-14 03:10,-111.1000,44.6500,2031.00,
WEY,2005-08-14 12:45,-111.1000,44.6500,2031.00,
WEY,2005-08-14 17:45,-111.1000,44.6500,2031.00,
WEY,2005-08-15 12:20,-111.1000,44.6500,2031.00,
WEY,2005-08-15 23:58,-111.1000,44.6500,2031.00,
WEY,2005-08-16 02:30,-111.1000,44.6500,2031.00,
WEY,2005-08-16 12:05,-111.1000,44.6500,2031.00,
WEY,2005-08-17 03:10,-111.1000,44.6500,2031.00,
WEY,2005-08-17 12:25,-111.1000,44.6500,2031.00,
WEY,2005-08-17 15:05,-111.1000,44.6500,2031.00,
WEY,2005-08-18 03:48,-111.1000,44.6500,2031.00,
WEY,2005-08-18 14:45,-111.1000,44.6500,2031.00,
WEY,2005-08-19 00:36,-111.1000,44.6500,2031.00,
WEY,2005-08-19 12:20,-111.1000,44.6500,2031.00,
WEY,2005-08-19 14:52,-111.1000,44.6500,2031.00,
WEY,2005-08-19 20:45,-111.1000,44.6500,2031.00,
WEY,2005-08-20 11:40,-111.1000,44.6500,2031.00,
WEY,2005-08-20 14:35,-111.1000,44.6500,2031.00,
WEY,2005-08-20 17:48,-111.1000,44.6500,2031.00,
WEY,2005-08-20 20:30,-111.1000,44.6500,2031.00,
WEY,2005-08-21 00:10,-111.1000,44.6500,2031.00,
WEY,2005-08-21 11:44,-111.1000,44.6500,2031.00,
WEY,2005-08-21 14:52,-111.1000,44.6500,2031.00,
WEY,2005-08-21 23:30,-111.1000,44.6500,2031.00,
WEY,2005-08-22 11:46,-111.1000,44.6500,2031.00,
WEY,2005-08-22 23:58,-111.1000,44.6500,2031.00,
WEY,2005-08-23 03:05,-111.1000,44.6500,2031.00,
WEY,2005-08-23 12:25,-111.1000,44.6500,2031.00,
WEY,2005-08-24 03:15,-111.1000,44.6500,2031.00,
WEY,2005-08-24 12:45,-111.1000,44.6500,2031.00,
WEY,2005-08-24 14:48,-111.1000,44.6500,2031.00,
WEY,2005-08-24 23:45,-111.1000,44.6500,2031.00,
