station,datetime,lon,lat,elev,precip
1S3,2011-01-18 17:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-18 17:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-18 17:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 01:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 01:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 01:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 02:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 02:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 02:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 03:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 03:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 03:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 04:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 04:36,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 04:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 05:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 05:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 05:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 06:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 06:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 06:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 07:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 07:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 07:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 08:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 08:37,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 08:57,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 09:17,-106.6239,46.2712,831.00,0.00
1S3,2011-01-19 09:37,-106.6239,46.2712,831.00,0.00
