station,datetime,lon,lat,elev,precip
88M,2011-01-20 22:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-20 22:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-20 23:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-20 23:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-20 23:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 00:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 00:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 00:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 01:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 01:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 01:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 02:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 02:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 02:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 03:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 03:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 03:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 04:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 04:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 04:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 05:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 05:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 05:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 06:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 06:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 06:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 07:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 07:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 07:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 08:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 08:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 08:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 09:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 09:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 09:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 10:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 10:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 10:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 11:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 11:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 11:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 12:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 12:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 12:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 13:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 13:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 13:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 14:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 14:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 14:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 15:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 15:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 15:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 16:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 16:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 16:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 17:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 17:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 17:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 18:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 18:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 18:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 19:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 19:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 19:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 20:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 20:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 21:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 21:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 21:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 22:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 22:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 22:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 23:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 23:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-21 23:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 00:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 00:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 00:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 01:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 01:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 01:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 02:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 02:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 02:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 03:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 03:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 03:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 04:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 04:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 04:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 05:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 05:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 05:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 06:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 06:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 06:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 07:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 07:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 07:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 08:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 08:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 08:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 09:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 09:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 09:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 10:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 10:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 10:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 11:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 11:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 11:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 12:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 12:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 12:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 13:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 13:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 13:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 14:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 14:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 14:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 15:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 15:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 16:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 16:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 16:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 16:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 17:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 17:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 17:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 18:18,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 18:38,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 18:58,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 19:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 19:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-22 19:59,-115.0764,48.9738,813.00,0.00
